,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
2015.0loads\Amex\geofred\GeoFRED_Real_Gross_Domestic_Product__Private_Services-Providing_Industries_by_County_Thousands_of_Chained_2012_U.S._Dollars,Alaska,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016.0loads\Amex\geofred\GeoFRED_Real_Gross_Domestic_Product__Private_Services-Providing_Industries_by_County_Thousands_of_Chained_2012_U.S._Dollars,Alaska,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017.0loads\Amex\geofred\GeoFRED_Real_Gross_Domestic_Product__Private_Services-Providing_Industries_by_County_Thousands_of_Chained_2012_U.S._Dollars,Alaska,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018.0loads\Amex\geofred\GeoFRED_Real_Gross_Domestic_Product__Private_Services-Providing_Industries_by_County_Thousands_of_Chained_2012_U.S._Dollars,Alaska,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000.0loads\Amex\geofred\GeoFRED_Resident_Population_by_County_Thousands_of_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001.0loads\Amex\geofred\GeoFRED_Resident_Population_by_County_Thousands_of_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002.0loads\Amex\geofred\GeoFRED_Resident_Population_by_County_Thousands_of_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003.0loads\Amex\geofred\GeoFRED_Resident_Population_by_County_Thousands_of_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004.0loads\Amex\geofred\GeoFRED_Resident_Population_by_County_Thousands_of_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005.0loads\Amex\geofred\GeoFRED_Resident_Population_by_County_Thousands_of_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006.0loads\Amex\geofred\GeoFRED_Resident_Population_by_County_Thousands_of_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007.0loads\Amex\geofred\GeoFRED_Resident_Population_by_County_Thousands_of_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008.0loads\Amex\geofred\GeoFRED_Resident_Population_by_County_Thousands_of_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009.0loads\Amex\geofred\GeoFRED_Resident_Population_by_County_Thousands_of_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010.0loads\Amex\geofred\GeoFRED_Resident_Population_by_County_Thousands_of_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011.0loads\Amex\geofred\GeoFRED_Resident_Population_by_County_Thousands_of_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012.0loads\Amex\geofred\GeoFRED_Resident_Population_by_County_Thousands_of_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013.0loads\Amex\geofred\GeoFRED_Resident_Population_by_County_Thousands_of_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014.0loads\Amex\geofred\GeoFRED_Resident_Population_by_County_Thousands_of_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.0loads\Amex\geofred\GeoFRED_Resident_Population_by_County_Thousands_of_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016.0loads\Amex\geofred\GeoFRED_Resident_Population_by_County_Thousands_of_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017.0loads\Amex\geofred\GeoFRED_Resident_Population_by_County_Thousands_of_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018.0loads\Amex\geofred\GeoFRED_Resident_Population_by_County_Thousands_of_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.0loads\Amex\geofred\GeoFRED_Resident_Population_by_County_Thousands_of_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000.0loads\Amex\geofred\GeoFRED_SNAP_Benefits_Recipients_by_County_Persons,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001.0loads\Amex\geofred\GeoFRED_SNAP_Benefits_Recipients_by_County_Persons,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002.0loads\Amex\geofred\GeoFRED_SNAP_Benefits_Recipients_by_County_Persons,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003.0loads\Amex\geofred\GeoFRED_SNAP_Benefits_Recipients_by_County_Persons,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004.0loads\Amex\geofred\GeoFRED_SNAP_Benefits_Recipients_by_County_Persons,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005.0loads\Amex\geofred\GeoFRED_SNAP_Benefits_Recipients_by_County_Persons,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006.0loads\Amex\geofred\GeoFRED_SNAP_Benefits_Recipients_by_County_Persons,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007.0loads\Amex\geofred\GeoFRED_SNAP_Benefits_Recipients_by_County_Persons,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008loads\Amex\geofred\GeoFRED_SNAP_Benefits_Recipients_by_County_Persons,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009loads\Amex\geofred\GeoFRED_SNAP_Benefits_Recipients_by_County_Persons,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010loads\Amex\geofred\GeoFRED_SNAP_Benefits_Recipients_by_County_Persons,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011loads\Amex\geofred\GeoFRED_SNAP_Benefits_Recipients_by_County_Persons,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012loads\Amex\geofred\GeoFRED_SNAP_Benefits_Recipients_by_County_Persons,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013.0loads\Amex\geofred\GeoFRED_SNAP_Benefits_Recipients_by_County_Persons,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014.0loads\Amex\geofred\GeoFRED_SNAP_Benefits_Recipients_by_County_Persons,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.0loads\Amex\geofred\GeoFRED_SNAP_Benefits_Recipients_by_County_Persons,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016.0loads\Amex\geofred\GeoFRED_SNAP_Benefits_Recipients_by_County_Persons,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017.0loads\Amex\geofred\GeoFRED_SNAP_Benefits_Recipients_by_County_Persons,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000 Januaryloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000 Februaryloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000 Marchloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000 Aprilloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000 Mayloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000 Juneloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000 Julyloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000 Augustloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000 Septemberloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000 Octoberloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000 Novemberloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000 Decemberloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001 Januaryloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001 Februaryloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001 Marchloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001 Aprilloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001 Mayloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001 Juneloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001 Julyloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001 Augustloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001 Septemberloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001 Octoberloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001 Novemberloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001 Decemberloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002 Januaryloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002 Februaryloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002 Marchloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002 Aprilloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002 Mayloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002 Juneloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002 Julyloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002 Augustloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002 Septemberloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002 Octoberloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002 Novemberloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002 Decemberloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003 Januaryloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003 Februaryloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003 Marchloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003 Aprilloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003 Mayloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003 Juneloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003 Julyloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003 Augustloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003 Septemberloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003 Octoberloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003 Novemberloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003 Decemberloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004 Januaryloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004 Februaryloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004 Marchloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004 Aprilloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004 Mayloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004 Juneloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004 Julyloads\Amex\geofred\GeoFRED_Unemployed_Persons_by_County_Persons,District of Columbia,American Samoa,Guam,Northern Mariana Islands,Puerto Rico,Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
